booking_id,booking_date,booking_hour,city,vehicle_type,ride_distance_km,fare_amount,payment_method,driver_id,driver_rating,customer_rating,ride_status,cancellation_reason
116075,2025-10-31,4,Hyderabad,Sedan,24.99,123.06,Wallet,3509,4.5,4.9,Completed,
116076,2025-10-31,12,Bengaluru,Bike,27.59,724.91,Card,2076,3.9,4.4,Completed,
116077,2025-10-31,19,Chennai,Sedan,18.83,267.91,UPI,3485,3.9,3.8,Completed,
116078,2025-10-31,0,Bengaluru,Bike,9.67,180.95,Wallet,2279,3.1,4.2,Completed,
116079,2025-10-31,9,Bengaluru,Sedan,20.71,369.47,UPI,3643,3.6,3.1,Cancelled,Driver Delay
116080,2025-11-01,7,Hyderabad,Sedan,13.5,260.88,Card,2377,3.4,4.6,Completed,
116081,2025-11-01,23,Chennai,Sedan,29.22,280.73,Card,4933,4.8,3.2,Completed,
116082,2025-11-01,7,Pune,Bike,24.53,668.35,Cash,4371,2.6,4.0,Completed,
116083,2025-11-01,18,Mumbai,Auto,24.63,460.26,Card,1924,2.9,5.0,Completed,
116084,2025-11-01,5,Delhi,Sedan,18.07,748.83,Card,2158,4.2,2.6,Completed,
116085,2025-11-01,11,Pune,Bike,1.24,762.77,Wallet,4421,4.0,2.9,Cancelled,Driver Unavailable
116086,2025-11-01,6,Chennai,Bike,25.12,793.66,Wallet,1234,4.3,4.2,Completed,
116087,2025-11-01,15,Mumbai,Sedan,1.74,148.65,Card,4933,2.6,4.1,Completed,
116088,2025-11-01,8,Pune,Sedan,4.55,722.64,Wallet,1045,4.7,4.3,Completed,
116089,2025-11-01,20,Hyderabad,Auto,25.32,270.95,Wallet,1601,4.8,2.5,Completed,
116090,2025-11-01,21,Chennai,Sedan,7.35,521.94,Cash,1708,4.5,4.2,Completed,
116091,2025-11-01,9,Chennai,Auto,25.39,708.37,Wallet,2880,2.9,4.9,Completed,
116092,2025-11-01,9,Mumbai,Mini,7.85,119.66,Cash,4702,4.5,3.5,Completed,
116093,2025-11-01,9,Mumbai,Bike,23.35,163.89,Wallet,1605,3.3,3.7,Completed,
116094,2025-11-01,19,Bengaluru,Auto,16.72,599.88,Cash,3209,2.9,4.3,Cancelled,Driver Delay
116095,2025-11-01,15,Bengaluru,Sedan,20.46,310.07,Cash,4373,2.7,4.7,Completed,
116096,2025-11-01,0,Chennai,Auto,25.3,541.28,UPI,4568,2.6,4.4,Cancelled,High Fare
116097,2025-11-01,16,Delhi,Sedan,29.54,135.5,Cash,4602,4.6,4.9,Completed,
116098,2025-11-01,20,Hyderabad,Auto,3.49,779.3,Wallet,3538,4.6,4.3,Completed,
116099,2025-11-01,13,Mumbai,Bike,20.88,425.94,Cash,1029,2.6,3.2,Completed,
116100,2025-11-01,18,Bengaluru,Auto,28.8,702.91,Card,4335,4.3,4.7,Cancelled,Customer Change of Mind
116101,2025-11-01,20,Hyderabad,Mini,11.84,556.22,Cash,2109,3.1,3.8,Completed,
116102,2025-11-01,20,Pune,Bike,10.68,763.8,Cash,3013,3.1,4.8,Completed,
116103,2025-11-01,16,Pune,Auto,20.72,477.88,Card,2297,3.9,2.7,Completed,
116104,2025-11-02,13,Chennai,Mini,12.66,279.79,Wallet,1982,3.6,4.1,Completed,
116105,2025-11-02,7,Mumbai,Mini,7.22,510.14,Wallet,1827,3.0,2.5,Cancelled,Customer Change of Mind
116106,2025-11-02,20,Pune,Auto,5.68,797.66,Wallet,1087,2.5,2.9,Completed,
116107,2025-11-02,20,Mumbai,Bike,6.59,661.51,Cash,1811,3.3,3.3,Completed,
116108,2025-11-02,8,Bengaluru,Auto,21.43,391.22,Card,2131,3.5,4.3,Completed,
116109,2025-11-02,7,Pune,Bike,27.64,662.39,UPI,2075,3.7,3.5,Completed,
116110,2025-11-02,12,Delhi,Bike,24.37,577.12,Wallet,2389,3.5,3.6,Completed,
116111,2025-11-02,16,Pune,Auto,14.0,754.04,Card,3567,3.5,3.2,Completed,
116112,2025-11-02,18,Mumbai,Mini,16.33,323.6,Card,1396,4.9,4.6,Completed,
116113,2025-11-02,6,Delhi,Bike,18.99,80.29,Wallet,3985,4.8,4.9,Completed,
116114,2025-11-02,16,Hyderabad,Sedan,17.82,114.82,UPI,2869,3.5,5.0,Completed,
116115,2025-11-02,0,Pune,Sedan,29.09,625.56,Wallet,3835,4.9,3.8,Completed,
116116,2025-11-02,4,Mumbai,Mini,26.71,568.45,Card,4807,2.7,2.6,Cancelled,Customer Change of Mind
116117,2025-11-02,5,Pune,Mini,2.26,600.03,Card,2186,2.5,2.7,Completed,
116118,2025-11-02,1,Pune,Auto,25.24,550.78,UPI,1839,3.3,4.7,Completed,
116119,2025-11-02,15,Mumbai,Bike,4.31,392.83,Card,4905,3.0,4.0,Completed,
116120,2025-11-02,21,Delhi,Auto,21.02,101.07,Wallet,1995,4.3,3.0,Completed,
116121,2025-11-02,4,Bengaluru,Sedan,9.28,676.66,Wallet,3646,4.1,3.8,Completed,
116122,2025-11-02,4,Pune,Sedan,23.43,185.59,UPI,3864,4.9,4.0,Completed,
116123,2025-11-02,11,Chennai,Bike,1.25,792.4,Wallet,1193,4.4,4.6,Cancelled,Driver Unavailable
116124,2025-11-02,2,Hyderabad,Bike,12.09,204.05,Wallet,2371,3.5,4.2,Completed,
116125,2025-11-02,15,Mumbai,Sedan,1.62,112.8,Wallet,2732,3.2,3.7,Completed,
116126,2025-11-02,5,Pune,Auto,28.65,331.67,UPI,1472,2.6,4.0,Completed,
116127,2025-11-02,14,Bengaluru,Bike,1.45,294.08,UPI,4456,3.2,2.8,Completed,
116128,2025-11-03,14,Mumbai,Auto,5.5,782.47,Cash,3226,3.0,3.1,Completed,
116129,2025-11-03,15,Pune,Bike,16.64,345.92,UPI,2365,4.6,3.8,Completed,
116130,2025-11-03,19,Hyderabad,Mini,19.74,84.96,Card,4270,3.3,3.0,Cancelled,Customer Change of Mind
116131,2025-11-03,12,Chennai,Auto,22.14,790.32,Cash,1565,4.2,5.0,Completed,
116132,2025-11-03,11,Mumbai,Sedan,8.16,639.85,Card,2019,4.1,3.9,Completed,
116133,2025-11-03,9,Pune,Mini,9.73,798.46,UPI,4051,2.6,2.9,Completed,
116134,2025-11-03,13,Delhi,Auto,7.96,288.15,Wallet,3006,2.6,4.8,Completed,
116135,2025-11-03,1,Bengaluru,Bike,8.08,138.3,Wallet,3775,3.6,4.3,Completed,
116136,2025-11-03,2,Chennai,Sedan,23.67,348.27,Cash,4097,4.8,2.6,Completed,
116137,2025-11-03,8,Mumbai,Bike,28.49,154.96,Card,3893,4.1,3.4,Completed,
116138,2025-11-03,10,Pune,Auto,18.28,160.13,Cash,2374,4.6,3.6,Completed,
116139,2025-11-03,10,Chennai,Mini,5.57,727.0,Cash,3522,2.6,3.8,Completed,
116140,2025-11-03,21,Delhi,Auto,2.9,795.43,Wallet,3837,3.4,3.3,Completed,
116141,2025-11-03,9,Mumbai,Sedan,7.94,795.82,UPI,3224,2.6,4.3,Completed,
116142,2025-11-03,13,Chennai,Mini,6.16,378.84,Cash,1620,3.4,3.9,Completed,
116143,2025-11-03,8,Mumbai,Sedan,17.78,229.47,Wallet,3477,3.2,2.6,Completed,
116144,2025-11-03,19,Mumbai,Bike,21.24,179.03,Card,4043,4.8,2.7,Completed,
116145,2025-11-03,20,Chennai,Mini,1.13,336.58,Cash,3192,4.5,3.3,Completed,
116146,2025-11-03,9,Mumbai,Auto,13.75,499.21,Cash,1875,4.5,4.1,Completed,
116147,2025-11-03,21,Delhi,Bike,19.07,607.69,UPI,3653,2.6,4.1,Completed,
116148,2025-11-03,8,Chennai,Bike,6.59,437.27,UPI,2467,3.8,3.0,Completed,
116149,2025-11-03,4,Pune,Auto,27.13,682.05,UPI,3516,2.7,4.7,Completed,
116150,2025-11-03,7,Chennai,Bike,16.92,739.75,UPI,2671,4.7,3.8,Cancelled,Customer Change of Mind
116151,2025-11-03,10,Delhi,Sedan,11.02,714.25,UPI,1188,3.6,4.0,Cancelled,Customer Change of Mind
116152,2025-11-04,0,Delhi,Auto,1.54,326.9,Wallet,4132,2.7,4.5,Completed,
116153,2025-11-04,20,Delhi,Bike,15.04,762.91,Cash,2793,5.0,2.8,Completed,
116154,2025-11-04,9,Pune,Mini,10.74,742.3,Wallet,1047,3.2,3.8,Completed,
116155,2025-11-04,0,Pune,Auto,29.12,358.74,Wallet,3804,3.0,4.2,Cancelled,Driver Unavailable
116156,2025-11-04,21,Mumbai,Auto,11.98,365.98,UPI,3861,3.9,3.0,Completed,
116157,2025-11-04,6,Mumbai,Bike,27.71,108.53,Cash,3876,3.7,2.9,Completed,
116158,2025-11-04,13,Hyderabad,Auto,20.9,752.75,UPI,2413,3.2,4.8,Completed,
116159,2025-11-04,4,Mumbai,Auto,3.14,116.34,UPI,4596,4.3,4.4,Completed,
116160,2025-11-04,16,Delhi,Auto,28.05,418.36,Card,1412,3.2,2.6,Completed,
116161,2025-11-04,21,Hyderabad,Auto,5.89,591.06,UPI,3110,3.4,3.5,Completed,
116162,2025-11-04,20,Delhi,Auto,13.99,709.75,UPI,3914,4.2,3.0,Completed,
116163,2025-11-04,5,Bengaluru,Auto,27.77,478.25,Wallet,1733,3.9,3.3,Completed,
116164,2025-11-04,15,Pune,Sedan,25.03,561.93,Wallet,4629,3.2,3.2,Completed,
116165,2025-11-04,10,Chennai,Bike,15.14,582.6,Cash,1417,4.8,5.0,Completed,
116166,2025-11-04,9,Bengaluru,Sedan,7.0,61.98,Cash,3387,4.3,4.9,Completed,
116167,2025-11-04,14,Pune,Bike,15.77,756.86,UPI,4177,3.3,2.7,Completed,
116168,2025-11-04,6,Pune,Auto,16.88,319.94,UPI,2934,4.7,3.1,Completed,
116169,2025-11-04,22,Delhi,Bike,29.91,183.14,Card,4961,3.3,4.4,Completed,
116170,2025-11-04,1,Mumbai,Sedan,24.9,405.0,Card,3377,4.9,4.1,Completed,
116171,2025-11-04,11,Chennai,Bike,25.98,600.11,Wallet,2260,4.8,2.7,Completed,
116172,2025-11-04,18,Mumbai,Auto,29.6,670.5,Cash,1279,3.5,2.6,Completed,
116173,2025-11-04,11,Mumbai,Auto,16.18,589.71,Cash,3897,4.2,2.9,Completed,
116174,2025-11-04,15,Chennai,Auto,17.97,350.1,Cash,1386,3.8,3.6,Completed,
116175,2025-11-04,5,Chennai,Sedan,14.18,561.16,Wallet,2051,4.5,4.7,Completed,
116176,2025-11-05,2,Bengaluru,Mini,4.64,373.9,Cash,3993,4.7,3.4,Completed,
116177,2025-11-05,1,Delhi,Auto,16.23,790.15,Wallet,4659,4.1,3.2,Completed,
116178,2025-11-05,19,Mumbai,Auto,17.9,797.35,Wallet,3784,3.9,3.2,Completed,
116179,2025-11-05,4,Delhi,Bike,7.88,237.35,Cash,2423,3.3,4.1,Completed,
116180,2025-11-05,10,Delhi,Mini,23.7,412.5,Card,3992,4.8,3.4,Completed,
116181,2025-11-05,2,Hyderabad,Bike,4.61,482.39,Card,2705,4.0,3.6,Completed,
116182,2025-11-05,2,Bengaluru,Sedan,15.56,527.18,Cash,1770,2.7,3.5,Completed,
116183,2025-11-05,21,Mumbai,Mini,20.22,375.44,Card,3720,4.2,3.5,Completed,
116184,2025-11-05,4,Pune,Auto,2.59,443.22,Card,1727,3.0,2.9,Completed,
116185,2025-11-05,21,Chennai,Mini,24.32,465.7,Wallet,1256,2.9,4.8,Completed,
116186,2025-11-05,22,Chennai,Auto,9.82,340.96,Wallet,4890,5.0,2.8,Completed,
116187,2025-11-05,10,Delhi,Sedan,21.81,290.33,Cash,1380,4.7,4.0,Completed,
116188,2025-11-05,2,Bengaluru,Bike,4.14,525.96,UPI,1489,4.3,2.6,Completed,
116189,2025-11-05,12,Bengaluru,Sedan,18.99,381.53,Cash,4021,4.0,3.0,Completed,
116190,2025-11-05,20,Mumbai,Sedan,17.16,779.11,Cash,3696,3.5,3.3,Completed,
116191,2025-11-05,7,Mumbai,Auto,5.35,331.77,Wallet,2250,3.3,3.0,Completed,
116192,2025-11-05,19,Delhi,Bike,19.12,196.88,Cash,4599,3.3,3.5,Completed,
116193,2025-11-05,9,Delhi,Sedan,21.05,369.98,Card,2224,3.6,4.2,Cancelled,Driver Unavailable
116194,2025-11-05,1,Delhi,Mini,15.46,542.69,Cash,3763,3.4,4.1,Completed,
116195,2025-11-05,3,Hyderabad,Sedan,17.78,381.35,UPI,3462,3.1,3.9,Completed,
116196,2025-11-05,17,Bengaluru,Auto,26.74,264.26,Wallet,4376,4.8,3.3,Cancelled,Driver Unavailable
116197,2025-11-05,18,Delhi,Mini,21.23,421.43,Wallet,1773,4.4,4.6,Cancelled,App Issue
116198,2025-11-05,3,Bengaluru,Mini,27.27,385.25,Cash,1870,4.1,4.6,Completed,
116199,2025-11-05,19,Pune,Bike,17.02,758.1,Cash,3163,3.6,3.0,Completed,
116200,2025-11-06,8,Chennai,Mini,6.07,64.17,UPI,4869,4.5,4.9,Completed,
116201,2025-11-06,15,Chennai,Mini,8.14,346.22,Card,2516,2.9,2.9,Cancelled,Customer Change of Mind
116202,2025-11-06,5,Bengaluru,Auto,6.12,305.74,Card,1874,2.8,3.1,Completed,
116203,2025-11-06,3,Pune,Bike,10.72,217.58,Wallet,3732,4.9,4.3,Cancelled,Driver Delay
116204,2025-11-06,8,Chennai,Sedan,14.85,459.68,Cash,3147,4.9,4.3,Completed,
116205,2025-11-06,12,Chennai,Mini,8.42,510.55,Wallet,1856,4.2,3.1,Completed,
116206,2025-11-06,8,Chennai,Sedan,14.79,57.65,UPI,2820,3.7,3.8,Completed,
116207,2025-11-06,5,Mumbai,Sedan,11.57,557.12,Card,1179,4.7,2.6,Cancelled,Customer Change of Mind
116208,2025-11-06,20,Pune,Sedan,17.11,337.0,Card,4356,4.3,3.9,Completed,
116209,2025-11-06,18,Mumbai,Bike,13.43,742.27,UPI,1118,4.4,4.8,Cancelled,Driver Unavailable
116210,2025-11-06,13,Bengaluru,Sedan,13.59,607.64,UPI,1981,4.1,2.9,Completed,
116211,2025-11-06,20,Bengaluru,Auto,15.23,435.36,Wallet,4651,4.8,2.5,Cancelled,App Issue
116212,2025-11-06,14,Hyderabad,Bike,29.65,763.63,Wallet,2127,3.3,4.5,Completed,
116213,2025-11-06,2,Mumbai,Bike,17.14,565.55,UPI,4272,3.2,4.9,Completed,
116214,2025-11-06,4,Bengaluru,Bike,21.98,656.05,Wallet,3132,4.0,3.2,Cancelled,High Fare
116215,2025-11-06,20,Mumbai,Bike,13.09,767.27,Wallet,3798,3.4,4.7,Completed,
116216,2025-11-06,17,Hyderabad,Mini,10.45,717.75,Card,1487,2.6,3.6,Completed,
116217,2025-11-06,13,Bengaluru,Mini,27.58,103.0,Cash,2290,4.9,4.5,Completed,
116218,2025-11-06,15,Bengaluru,Sedan,22.53,207.66,UPI,3636,4.8,3.3,Completed,
116219,2025-11-06,13,Bengaluru,Mini,17.89,522.18,Cash,1147,2.5,4.8,Completed,
116220,2025-11-06,8,Bengaluru,Bike,10.76,170.69,UPI,1073,4.7,2.7,Completed,
116221,2025-11-06,14,Delhi,Sedan,8.48,398.56,UPI,4256,3.8,4.7,Completed,
116222,2025-11-06,6,Pune,Auto,8.31,410.13,Wallet,2238,3.8,3.3,Completed,
116223,2025-11-06,13,Pune,Mini,15.61,397.32,Wallet,2788,2.9,2.5,Completed,
116224,2025-11-07,5,Mumbai,Bike,26.37,666.88,UPI,4679,3.0,3.2,Completed,
116225,2025-11-07,20,Mumbai,Sedan,26.55,417.08,UPI,3775,3.2,4.5,Cancelled,High Fare
116226,2025-11-07,14,Mumbai,Mini,22.6,701.53,Wallet,2451,3.9,2.7,Cancelled,App Issue
116227,2025-11-07,19,Hyderabad,Bike,16.73,630.19,Wallet,1650,3.7,4.2,Completed,
116228,2025-11-07,7,Delhi,Sedan,7.81,531.84,Cash,4056,3.2,4.6,Completed,
116229,2025-11-07,1,Mumbai,Mini,14.89,483.5,Card,4045,4.5,3.3,Cancelled,Driver Delay
116230,2025-11-07,7,Mumbai,Auto,21.15,224.18,Card,4967,3.4,3.6,Completed,
116231,2025-11-07,0,Bengaluru,Mini,18.26,626.05,Cash,2952,3.0,2.5,Completed,
116232,2025-11-07,16,Bengaluru,Bike,15.91,653.33,UPI,1218,3.5,3.0,Completed,
116233,2025-11-07,18,Bengaluru,Bike,13.42,417.04,Wallet,2338,4.3,3.0,Completed,
116234,2025-11-07,4,Mumbai,Auto,22.82,215.28,UPI,1726,3.3,4.6,Completed,
116235,2025-11-07,21,Bengaluru,Auto,25.42,620.08,Card,2859,3.3,4.7,Completed,
116236,2025-11-07,19,Mumbai,Sedan,21.96,650.1,Wallet,4308,2.8,3.8,Completed,
116237,2025-11-07,15,Hyderabad,Sedan,28.2,475.34,Cash,3294,2.8,4.0,Completed,
116238,2025-11-07,6,Hyderabad,Bike,23.62,572.87,Cash,2072,3.2,2.7,Completed,
116239,2025-11-07,6,Chennai,Mini,14.07,630.25,Card,2550,4.3,3.9,Completed,
116240,2025-11-07,17,Delhi,Auto,18.89,268.68,UPI,3025,3.8,3.1,Completed,
116241,2025-11-07,17,Bengaluru,Sedan,15.63,262.04,UPI,1898,4.6,3.5,Completed,
116242,2025-11-07,1,Pune,Bike,16.84,580.99,UPI,4522,4.3,3.7,Cancelled,Driver Delay
116243,2025-11-07,14,Bengaluru,Bike,26.98,434.31,Card,4032,4.1,4.0,Cancelled,Customer Change of Mind
116244,2025-11-07,13,Delhi,Bike,9.72,434.24,Card,4413,2.9,3.8,Completed,
116245,2025-11-07,17,Delhi,Auto,1.38,769.04,Card,1138,4.8,2.8,Completed,
116246,2025-11-07,8,Chennai,Auto,21.17,649.51,UPI,3634,2.6,3.7,Completed,
116247,2025-11-07,13,Delhi,Auto,6.25,242.03,Cash,1950,4.9,3.2,Completed,
116248,2025-11-08,4,Mumbai,Mini,5.47,354.78,UPI,2543,4.5,4.7,Completed,
116249,2025-11-08,10,Bengaluru,Auto,29.78,672.52,Card,3084,3.1,2.9,Completed,
116250,2025-11-08,7,Delhi,Bike,8.74,104.91,Wallet,3715,5.0,4.1,Cancelled,Customer Change of Mind
116251,2025-11-08,4,Mumbai,Auto,6.91,290.78,Card,3579,3.6,4.5,Completed,
116252,2025-11-08,10,Delhi,Mini,6.54,304.78,Wallet,4327,4.5,2.7,Cancelled,Driver Unavailable
116253,2025-11-08,4,Pune,Mini,12.96,342.69,Card,3674,4.8,3.9,Completed,
116254,2025-11-08,16,Mumbai,Bike,12.87,244.35,Card,4093,3.7,3.1,Completed,
116255,2025-11-08,21,Hyderabad,Sedan,19.34,531.42,Wallet,1569,4.1,3.0,Completed,
116256,2025-11-08,3,Mumbai,Auto,4.01,346.29,Card,3671,4.1,3.1,Completed,
116257,2025-11-08,14,Chennai,Auto,19.43,456.69,Cash,3762,4.0,3.3,Completed,
116258,2025-11-08,18,Mumbai,Mini,14.16,254.44,Wallet,2558,3.0,4.6,Cancelled,Customer Change of Mind
116259,2025-11-08,21,Delhi,Mini,7.02,695.98,Card,4681,3.2,3.3,Completed,
116260,2025-11-08,1,Hyderabad,Sedan,23.57,204.33,Wallet,3081,2.8,5.0,Completed,
116261,2025-11-08,23,Hyderabad,Mini,14.75,707.99,Wallet,4305,3.6,2.5,Cancelled,Driver Delay
116262,2025-11-08,16,Mumbai,Mini,21.79,184.32,Wallet,4249,3.0,4.6,Cancelled,Driver Delay
116263,2025-11-08,11,Delhi,Mini,27.7,327.6,Cash,2070,2.9,2.9,Completed,
116264,2025-11-08,23,Hyderabad,Mini,11.25,634.37,Card,4543,2.8,4.4,Completed,
116265,2025-11-08,16,Pune,Sedan,27.04,419.49,Cash,4760,3.6,4.1,Cancelled,Driver Delay
116266,2025-11-08,9,Mumbai,Auto,6.81,227.9,Wallet,3946,2.7,4.0,Completed,
116267,2025-11-08,17,Mumbai,Auto,7.44,547.57,Wallet,1925,4.3,3.0,Completed,
116268,2025-11-08,18,Mumbai,Auto,20.25,145.75,UPI,3838,4.8,4.3,Completed,
116269,2025-11-08,17,Hyderabad,Auto,3.98,211.47,UPI,2600,3.3,3.7,Cancelled,High Fare
116270,2025-11-08,12,Bengaluru,Auto,14.19,242.55,UPI,2809,4.6,4.8,Completed,
116271,2025-11-08,13,Delhi,Bike,7.2,488.34,Wallet,3788,4.0,3.0,Completed,
116272,2025-11-09,23,Chennai,Bike,17.55,464.18,Cash,4507,3.5,4.7,Completed,
116273,2025-11-09,15,Chennai,Mini,24.4,439.66,Wallet,1962,4.5,4.4,Completed,
116274,2025-11-09,17,Delhi,Bike,2.23,123.06,Wallet,2530,4.5,2.7,Completed,
116275,2025-11-09,17,Bengaluru,Auto,12.99,635.08,Cash,2495,4.9,3.8,Completed,
116276,2025-11-09,15,Delhi,Mini,22.19,148.84,Card,3072,4.9,4.2,Completed,
116277,2025-11-09,16,Mumbai,Auto,10.93,754.06,UPI,1769,4.2,2.7,Cancelled,Driver Unavailable
116278,2025-11-09,6,Pune,Auto,2.21,98.91,Wallet,3233,4.8,3.4,Completed,
116279,2025-11-09,11,Delhi,Mini,18.15,709.97,Wallet,1213,2.6,4.4,Completed,
116280,2025-11-09,1,Delhi,Auto,4.48,273.33,Card,2096,3.0,3.6,Completed,
116281,2025-11-09,9,Pune,Bike,11.73,574.87,UPI,2910,3.3,3.0,Completed,
116282,2025-11-09,4,Hyderabad,Mini,29.73,299.91,Card,4125,4.5,2.9,Completed,
116283,2025-11-09,20,Chennai,Sedan,12.54,590.01,UPI,1655,2.6,4.6,Completed,
116284,2025-11-09,2,Chennai,Sedan,25.44,410.86,Wallet,4262,4.4,2.7,Completed,
116285,2025-11-09,18,Mumbai,Sedan,25.93,445.08,UPI,3602,4.2,2.8,Cancelled,High Fare
116286,2025-11-09,12,Pune,Auto,8.62,587.33,Wallet,2640,4.7,4.6,Cancelled,Driver Unavailable
116287,2025-11-09,11,Mumbai,Auto,18.27,150.18,Cash,1683,2.6,4.2,Completed,
116288,2025-11-09,2,Hyderabad,Auto,28.48,249.76,Cash,1015,4.1,3.1,Completed,
116289,2025-11-09,5,Mumbai,Auto,18.58,680.56,Cash,3766,2.7,2.9,Completed,
116290,2025-11-09,13,Pune,Mini,24.58,642.36,Card,3566,2.6,2.8,Completed,
116291,2025-11-09,3,Pune,Sedan,14.41,792.72,Card,2178,4.9,2.6,Completed,
116292,2025-11-09,12,Bengaluru,Bike,21.86,67.22,Wallet,4857,3.1,3.0,Completed,
116293,2025-11-09,18,Hyderabad,Mini,1.63,156.64,Card,3182,3.0,4.4,Completed,
116294,2025-11-09,17,Pune,Sedan,23.84,302.99,Card,2365,4.7,4.0,Completed,
116295,2025-11-09,2,Pune,Sedan,20.48,570.05,Card,2853,3.3,4.3,Completed,
116296,2025-11-10,19,Hyderabad,Mini,11.41,286.66,Cash,1060,4.6,4.9,Completed,
116297,2025-11-10,5,Delhi,Mini,13.09,309.47,Card,3749,4.2,3.6,Completed,
116298,2025-11-10,15,Delhi,Mini,10.47,220.58,UPI,3365,3.0,4.8,Completed,
116299,2025-11-10,19,Bengaluru,Bike,16.2,732.19,Card,1268,3.8,2.7,Completed,
116300,2025-11-10,23,Pune,Sedan,4.15,460.67,UPI,3362,4.2,4.5,Completed,
116301,2025-11-10,2,Hyderabad,Bike,25.5,169.76,Cash,1210,4.3,4.1,Completed,
116302,2025-11-10,11,Hyderabad,Bike,14.86,486.66,Wallet,4993,3.7,4.1,Cancelled,Driver Unavailable
116303,2025-11-10,18,Delhi,Bike,2.25,169.63,Card,3044,3.4,2.5,Completed,
116304,2025-11-10,18,Chennai,Bike,17.04,253.89,Wallet,4088,4.9,3.0,Completed,
116305,2025-11-10,23,Chennai,Bike,27.98,572.08,Wallet,3960,3.5,4.9,Cancelled,Driver Delay
116306,2025-11-10,3,Pune,Mini,3.54,618.63,Wallet,1254,4.2,4.1,Cancelled,Customer Change of Mind
116307,2025-11-10,0,Delhi,Bike,4.57,374.81,Wallet,2551,4.6,4.8,Cancelled,App Issue
116308,2025-11-10,1,Pune,Auto,12.23,175.38,Card,3808,2.9,2.9,Completed,
116309,2025-11-10,12,Mumbai,Mini,22.33,208.65,UPI,3488,3.7,3.9,Completed,
116310,2025-11-10,12,Hyderabad,Sedan,18.53,454.7,Wallet,2021,3.9,3.1,Completed,
116311,2025-11-10,1,Pune,Sedan,14.28,491.71,Cash,1780,3.9,4.9,Completed,
116312,2025-11-10,18,Bengaluru,Mini,29.79,701.48,Cash,1196,2.9,4.4,Completed,
116313,2025-11-10,21,Chennai,Bike,6.39,251.1,UPI,3273,2.6,4.9,Completed,
116314,2025-11-10,23,Pune,Mini,24.83,508.99,Wallet,2042,4.2,2.6,Completed,
116315,2025-11-10,15,Mumbai,Sedan,4.59,51.99,Cash,3012,4.1,3.1,Completed,
116316,2025-11-10,11,Hyderabad,Sedan,6.21,403.43,Card,2628,4.3,4.8,Completed,
116317,2025-11-10,0,Mumbai,Mini,9.57,348.58,Cash,3010,3.1,2.9,Completed,
116318,2025-11-10,8,Pune,Auto,26.32,140.11,Wallet,4147,3.3,4.2,Completed,
116319,2025-11-10,16,Hyderabad,Auto,13.88,718.43,Wallet,2781,3.9,4.8,Completed,
116320,2025-11-11,9,Hyderabad,Auto,12.48,131.04,Wallet,1119,2.6,2.5,Completed,
116321,2025-11-11,17,Delhi,Sedan,15.23,249.09,Wallet,4576,3.0,3.8,Completed,
116322,2025-11-11,18,Delhi,Auto,19.3,600.49,Cash,3613,4.7,4.0,Completed,
116323,2025-11-11,6,Bengaluru,Auto,13.28,185.55,Card,1452,2.9,4.4,Cancelled,High Fare
116324,2025-11-11,18,Bengaluru,Mini,28.91,107.58,Wallet,1444,2.9,4.4,Completed,
116325,2025-11-11,23,Mumbai,Bike,4.92,777.01,Wallet,1989,4.3,3.9,Completed,
116326,2025-11-11,14,Delhi,Bike,14.79,270.15,UPI,3992,4.7,4.7,Completed,
116327,2025-11-11,8,Hyderabad,Mini,13.05,95.52,Cash,2948,4.9,3.2,Completed,
116328,2025-11-11,9,Delhi,Bike,21.09,155.78,Card,1954,4.6,3.5,Completed,
116329,2025-11-11,22,Hyderabad,Auto,28.93,216.84,Card,4094,4.3,4.2,Completed,
116330,2025-11-11,19,Delhi,Sedan,9.36,768.79,Card,1121,4.7,4.5,Completed,
116331,2025-11-11,19,Hyderabad,Auto,28.7,62.07,UPI,3804,3.8,3.3,Completed,
116332,2025-11-11,3,Mumbai,Mini,25.0,644.59,Cash,2263,3.2,3.4,Completed,
116333,2025-11-11,5,Delhi,Bike,24.5,635.69,Wallet,3944,4.3,3.7,Completed,
116334,2025-11-11,3,Chennai,Mini,3.12,424.72,Cash,3154,3.5,3.2,Completed,
116335,2025-11-11,4,Chennai,Mini,28.28,749.68,UPI,1580,3.4,3.3,Completed,
116336,2025-11-11,8,Hyderabad,Auto,25.33,60.08,Wallet,1303,3.6,4.1,Completed,
116337,2025-11-11,11,Mumbai,Bike,20.85,421.4,UPI,1237,4.1,3.0,Cancelled,Driver Unavailable
116338,2025-11-11,22,Hyderabad,Sedan,4.71,240.1,Card,2795,4.8,3.8,Completed,
116339,2025-11-11,7,Mumbai,Auto,13.18,621.45,UPI,2802,4.9,4.9,Completed,
116340,2025-11-11,20,Bengaluru,Mini,25.37,179.93,Wallet,3986,4.1,4.8,Completed,
116341,2025-11-11,4,Delhi,Mini,13.69,706.31,Wallet,1269,2.6,3.5,Completed,
116342,2025-11-11,10,Mumbai,Bike,13.66,354.11,UPI,2567,3.5,3.2,Completed,
116343,2025-11-11,22,Hyderabad,Mini,8.83,151.9,Cash,2391,2.8,5.0,Completed,
116344,2025-11-12,10,Bengaluru,Mini,2.48,76.06,Cash,2123,3.9,3.0,Completed,
116345,2025-11-12,12,Hyderabad,Auto,15.88,567.09,Cash,3231,3.5,4.5,Completed,
